ID,User ID,Reading Type,Date,Waterway Name,Test Kit Name,Latitude,Longitude,Region,Postcode,District,Country,Coliforms Reading,Phosphate Reading,Phosphate Units,Nitrite Reading,Nitrite Units,Nitrate Reading,Nitrate Units,pH Reading
UOQtbFuqFLzMzYRLUkN9,26ex6s0YSJcnHRDb79VpWbDnqTW2,ph,2022-07-12 17:57:50,River Trent Essex bridge,Planet Patrol,52.80071158571806,-2.0088871361973197,West Midlands,ST18 0ST,Stafford,England,,,,,,,,6.5
YBMxFoK5rl8N06KYuM4Z,26ex6s0YSJcnHRDb79VpWbDnqTW2,nitrate,2022-07-12 18:00:30,River Trent Essex bridge,Planet Patrol,52.81119849557336,-2.010756678902722,West Midlands,ST18 0RG,Stafford,England,,,,0,mg/l,100,mg/l,
nlkGY5kYNvJQVRVwttOD,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,phosphate,2022-07-13 17:52:22,River mole,Planet Patrol,51.1516169,-0.3059251,South East,RH5 5HJ,Mole Valley,England,,2500,ppb,,,,,
4l5KrtC8w0q2FBEKszoc,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,ph,2022-07-13 17:56:11,River 6,Planet Patrol,51.2553665,-0.325603,South East,RH5 6AF,Mole Valley,England,,,,,,,,6
0VVsXmtWRKBF8PjREgfC,n6BMLOeiFdXXQLsSUDR8dCfWQ9U2,nitrate,2022-07-13 17:57:40,River mole,Planet Patrol,51.2612537,-0.3267688,South East,RH5 6DD,Mole Valley,England,,,,10,mg/l,0,mg/l,
KrJK2ueVAWuWlEDy1DuJ,Fr91470JrgO3uMBnXg7qe3nQr3j1,coliforms,2022-07-13 18:24:00,River Trent,Planet Patrol,52.91211666666667,-1.2036783333333334,East Midlands,NG9 1LZ,Broxtowe,England,True,,,,,,,
e8VchcOugp3athIaN0ZV,Fr91470JrgO3uMBnXg7qe3nQr3j1,phosphate,2022-07-13 18:34:00,River Trent,Planet Patrol,52.91213333333334,-1.2036866666666666,East Midlands,NG9 1LZ,Broxtowe,England,,0,ppb,,,,,
viaMWr3DOuduBcwbyBu6,Fr91470JrgO3uMBnXg7qe3nQr3j1,ph,2022-07-13 18:38:00,River Trent,Planet Patrol,52.91213833333333,-1.2037033333333333,East Midlands,NG9 1LZ,Broxtowe,England,,,,,,,,7
HgG8K1LM1RbxW69AxdPz,Fr91470JrgO3uMBnXg7qe3nQr3j1,nitrate,2022-07-13 18:39:00,River Trent,Planet Patrol,52.912146666666665,-1.2037133333333334,East Midlands,NG9 1LZ,Broxtowe,England,,,,0,mg/l,100,mg/l,
77ccRu6rOGAhveQjLDH4,JMSMXpz053fsjEWYJvRDbXD2cuu1,phosphate,2022-07-13 19:55:37,River Exe,Planet Patrol,50.6924482,-3.4961401,South West,EX2 7RZ,Exeter,England,,1000,ppb,,,,,
WDCFXOTPPU60bjVakVyR,JMSMXpz053fsjEWYJvRDbXD2cuu1,nitrate,2022-07-13 19:56:51,River Exe,Planet Patrol,50.6939702,-3.4975077,South West,EX2 7DA,Exeter,England,,,,0,mg/l,50,mg/l,
URsuYrk4KmhlPoxOflGq,JMSMXpz053fsjEWYJvRDbXD2cuu1,ph,2022-07-13 19:58:57,River Exe,Planet Patrol,50.6939702,-3.4975077,South West,EX2 7DA,Exeter,England,,,,,,,,6.5
FakUAmu63XYDCWZU13eC,JMSMXpz053fsjEWYJvRDbXD2cuu1,coliforms,2022-07-13 20:15:00,River Exe,Planet Patrol,,,,,,,True,,,,,,,
0GsmN2CwLg0zrBTtRmHs,afxeCZ69iTQhIPrVqC9OWALkke32,phosphate,2022-07-14 10:17:05,River Wey,Planet Patrol,51.2839811,-0.5491495,South East,GU4 7QQ,Woking,England,,300,ppb,,,,,
GM338aYxrVgrWenn9Abo,afxeCZ69iTQhIPrVqC9OWALkke32,nitrate,2022-07-14 10:22:56,River Wey,Planet Patrol,51.2839811,-0.5491495,South East,GU4 7QQ,Woking,England,,,,0,mg/l,50,mg/l,
6JeAQwFfTAxgrxUiCG3z,afxeCZ69iTQhIPrVqC9OWALkke32,ph,2022-07-14 10:26:22,River Wey,Planet Patrol,51.2839811,-0.5491495,South East,GU4 7QQ,Woking,England,,,,,,,,6.5
r3PCfQpjdwV8B8usEaXZ,afxeCZ69iTQhIPrVqC9OWALkke32,coliforms,2022-07-14 10:34:00,River Wey,Planet Patrol,,,,,,,True,,,,,,,
DKQB7F1nq8C8bNOutbfV,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,nitrate,2022-07-14 19:19:16,River Tame,Planet Patrol,53.5523355,-2.0074931,North West,OL3 6DA,Oldham,England,,,,0,mg/l,0,mg/l,
7sPhrSQsLN59qviqdFwi,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,ph,2022-07-14 19:19:57,River Tame,Planet Patrol,53.5523355,-2.0074931,North West,OL3 6DA,Oldham,England,,,,,,,,5
oBnaPomlsXOgK9oFG11d,iiWxYi4ir1WHm3LSzlIrHgp1UZU2,phosphate,2022-07-14 19:22:04,River Tame,Planet Patrol,53.5523355,-2.0074931,North West,OL3 6DA,Oldham,England,,0,ppb,,,,,
cVenAS7bRxoyVZx7QU4l,xjOvw2mOFrQadxExn2XXtATc3es2,coliforms,2022-07-16 09:43:00,Upper river ivel,Planet Patrol,52.00256666666667,-0.20387833333333333,East of England,SG6 1AN,North Hertfordshire,England,True,,,,,,,
8jyp2OMudAZr5BylOu7J,xjOvw2mOFrQadxExn2XXtATc3es2,nitrate,2022-07-16 09:46:54,Upper river ivel,Planet Patrol,51.99899195109685,-0.20448622609341127,East of England,SG6 1AN,North Hertfordshire,England,,,,0,mg/l,50,mg/l,
AqNjMlFN7RfC9zouEXtU,xjOvw2mOFrQadxExn2XXtATc3es2,phosphate,2022-07-16 09:48:08,Upper river ivel,Planet Patrol,52.00255021011519,-0.20377377344127132,East of England,SG6 1AN,North Hertfordshire,England,,200,ppb,,,,,
kbgWFSfnL9O87J77qNa2,xjOvw2mOFrQadxExn2XXtATc3es2,phosphate,2022-07-16 09:48:08,Upper river ivel,Planet Patrol,52.00255021011519,-0.20377377344127132,East of England,SG6 1AN,North Hertfordshire,England,,200,ppb,,,,,
zH3cWkq6k2tDrbuSTH8f,xjOvw2mOFrQadxExn2XXtATc3es2,phosphate,2022-07-16 09:48:08,Upper river ivel,Planet Patrol,52.00255021011519,-0.20377377344127132,East of England,SG6 1AN,North Hertfordshire,England,,200,ppb,,,,,
pJaSRcxFjQKI7v5fXFSb,LaewYpggt0P9WZhcvNncSReyevI3,nitrate,2022-07-17 06:31:39,River Thames,Planet Patrol,51.41088666666667,-0.3654366666666667,South East,KT8 1TJ,Elmbridge,England,,,,1,mg/l,100,mg/l,
KG7cNzrXCivB3nfbNLd1,LaewYpggt0P9WZhcvNncSReyevI3,phosphate,2022-07-17 06:32:33,River Thames,Planet Patrol,51.4102842,-0.3561482,South East,KT8 9AL,Elmbridge,England,,1000,ppb,,,,,
auinZ7VsDRjToXZmLeMj,LaewYpggt0P9WZhcvNncSReyevI3,coliforms,2022-07-17 06:33:20,River Thames,Planet Patrol,51.41097833333333,-0.36539166666666667,South East,KT8 1TJ,Elmbridge,England,True,,,,,,,
Lt7rI77LRFYkkmDPauhB,LaewYpggt0P9WZhcvNncSReyevI3,ph,2022-07-17 06:34:03,River Thames,Planet Patrol,51.41097166666667,-0.365425,South East,KT8 1TJ,Elmbridge,England,,,,,,,,6.5
rop38seISZhnqgFFvsfv,yzQvPkQbrPWopJdPkeNizDZXUGz1,nitrate,2022-07-17 15:13:00,Derwentwater,Planet Patrol,54.5810225,-3.1316567,North West,CA12 5UR,Cumberland,England,,,,1,mg/l,10,mg/l,
La6f9YrN2eGfferByB8k,yzQvPkQbrPWopJdPkeNizDZXUGz1,phosphate,2022-07-17 15:15:00,Derwentwater,Planet Patrol,54.5810712,-3.1316809,North West,CA12 5UR,Cumberland,England,,100,ppb,,,,,
61bcHb7SDvqyMSgd8PRN,yzQvPkQbrPWopJdPkeNizDZXUGz1,ph,2022-07-17 15:18:00,Derwentwater,Planet Patrol,54.5809729,-3.13164,North West,CA12 5UR,Cumberland,England,,,,,,,,5
XLCd9ayQaj5VQQbMJ21g,yzQvPkQbrPWopJdPkeNizDZXUGz1,coliforms,2022-07-17 15:37:00,Derwentwater,Planet Patrol,54.58091666666667,-3.131725,North West,CA12 5UR,Cumberland,England,True,,,,,,,
qoVQBmHHjFOCc3ICV5dc,xsJuACuH6IUIM443bQWoHeFCaru1,nitrate,2022-07-17 19:35:09,Balderton lake,Planet Patrol,53.0612458,-0.7940411,East Midlands,NG24 3AU,Newark and Sherwood,England,,,,1,mg/l,10,mg/l,
8TKWlmyjCnilcGRyyL2W,xsJuACuH6IUIM443bQWoHeFCaru1,phosphate,2022-07-17 19:42:06,Balderton lake,Planet Patrol,53.0612458,-0.7940411,East Midlands,NG24 3AU,Newark and Sherwood,England,,0,ppb,,,,,
cpOEWiaV6zYPcORzIiBQ,xsJuACuH6IUIM443bQWoHeFCaru1,ph,2022-07-17 19:45:32,Balderton lake,Planet Patrol,53.0612458,-0.7940411,East Midlands,NG24 3AU,Newark and Sherwood,England,,,,,,,,6.5
o2ZPWOPkYAgSUbnbAlrk,wM34BGGgrmcWNhaQo4lsO0VS4JM2,phosphate,2022-07-18 18:22:07,River dart,Planet Patrol,50.38415833333333,-3.5968083333333336,,,,,,100,ppb,,,,,
dez1HyQJS5KTZowtR7mS,wM34BGGgrmcWNhaQo4lsO0VS4JM2,coliforms,2022-07-18 18:23:00,River dart,Planet Patrol,50.383403333333334,-3.596188333333333,,,,,False,,,,,,,
W9vf5x310h1zBYH07uuY,wM34BGGgrmcWNhaQo4lsO0VS4JM2,nitrate,2022-07-18 18:25:39,River dart,Planet Patrol,50.38348,-3.596146666666667,,,,,,,,1,mg/l,0,mg/l,
XrB1GhPSMR832UPIuiMQ,wM34BGGgrmcWNhaQo4lsO0VS4JM2,ph,2022-07-18 18:28:27,River dart,Planet Patrol,50.38358,-3.595725,,,,,,,,,,,,6.5
5OSZfoV7OZ1PAAqvSaJ4,DSPp9S8kGjey2bPI7DVUWLu6XPK2,nitrate,2022-07-18 20:42:49,Thames henley,Planet Patrol,51.53405836933624,-0.896816246562846,South East,RG9 2LX,Wokingham,England,,,,5,mg/l,10,mg/l,
Opn4eashDvQTBiJOAYy1,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
SbOYMrjL27tWHFJiQdI7,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
aAOFZ9JQZjfQqGnHWNRL,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
bpd8VO8pm5BVmKXWYTCY,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
cvMyORSzGFkSQPeRHHDb,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
jTo7gTXVeBIxmIRtnhjz,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
pmrdoBcVDmh4icnpZLaL,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
rP7XbxkP1W0FHW27Gq7c,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
vh1ksFRFGXouvgPqJj1Q,DSPp9S8kGjey2bPI7DVUWLu6XPK2,phosphate,2022-07-18 20:50:00,Thames henley,Planet Patrol,51.53432375816717,-0.8971154129840195,South East,RG9 2LX,Wokingham,England,,100,ppb,,,,,
x4jb9kbnR436AJgmaRy7,NvWDFGuYDddmu8jCmXQ1Oo1Pezz2,phosphate,2022-07-19 16:48:47,Thames Estuary Thorpe Bay,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,100,ppb,,,,,
zkDUdzrqT3briBE2URmt,NvWDFGuYDddmu8jCmXQ1Oo1Pezz2,nitrate,2022-07-19 16:51:05,Thames Estuary Thorpe Bay,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,,,0,mg/l,10,mg/l,
PYHgknjW2u8htlGCsxEI,NvWDFGuYDddmu8jCmXQ1Oo1Pezz2,ph,2022-07-19 16:53:46,Thames Estuary Thorpe Bay,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,,,,,,,6.5
fOTqbPLy4m551dx2bEai,NvWDFGuYDddmu8jCmXQ1Oo1Pezz2,coliforms,2022-07-19 16:58:00,Thames Estuary Thorpe Bay,Planet Patrol,,,,,,,False,,,,,,,
4snE6TXfBGzpywNVJ5No,hBLi0iHtDJRFihff2nM3sLfB1oi2,nitrate,2022-07-20 18:32:47,River Thames (Richmond),Planet Patrol,51.45883833333333,-0.30812,,,,,,,,0,mg/l,50,mg/l,
6ZSgOVC2Yrel4rfD3KD3,hBLi0iHtDJRFihff2nM3sLfB1oi2,phosphate,2022-07-20 18:36:06,River Thames (Richmond),Planet Patrol,51.458775,-0.3079966666666667,,,,,,500,ppb,,,,,
lsPwcegBejWgRCaVG1b6,hBLi0iHtDJRFihff2nM3sLfB1oi2,ph,2022-07-20 18:40:07,River Thames (Richmond),Planet Patrol,51.458778333333335,-0.308,,,,,,,,,,,,7
CENaSESbHXuIT2J0tpnc,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:19:54,River Nene,Planet Patrol,52.319797115960164,-0.6104699137204314,East Midlands,NN9 5RS,North Northamptonshire,England,,500,ppb,,,,,
E6byT9ZYJJzhKeY3Ysk2,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:19:54,River Nene,Planet Patrol,52.319797115960164,-0.6104699137204314,East Midlands,NN9 5RS,North Northamptonshire,England,,500,ppb,,,,,
XSloCHdRlC6j3ZoLSpSF,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:19:54,River Nene,Planet Patrol,52.319797115960164,-0.6104699137204314,East Midlands,NN9 5RS,North Northamptonshire,England,,500,ppb,,,,,
oFvxyMna7qSPu2zawX3t,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:19:54,River Nene,Planet Patrol,52.319797115960164,-0.6104699137204314,East Midlands,NN9 5RS,North Northamptonshire,England,,500,ppb,,,,,
uwgB3IMMgJtygf2kri1b,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:19:54,River Nene,Planet Patrol,52.319797115960164,-0.6104699137204314,East Midlands,NN9 5RS,North Northamptonshire,England,,500,ppb,,,,,
jumb2IzWQfAr7GEsr2rn,b7xgg9dnLDTvJHezimfMpfZsSgF3,nitrate,2022-07-23 15:23:23,River Nene,Planet Patrol,52.3196621466038,-0.6147751703449574,East Midlands,NN9 5QU,North Northamptonshire,England,,,,1,mg/l,100,mg/l,
ox1jSpUG6q8iU3fDfbQ6,b7xgg9dnLDTvJHezimfMpfZsSgF3,nitrate,2022-07-23 15:23:23,River Nene,Planet Patrol,52.3196621466038,-0.6147751703449574,East Midlands,NN9 5QU,North Northamptonshire,England,,,,1,mg/l,100,mg/l,
fxV4qAEYWgjHreswCq1D,b7xgg9dnLDTvJHezimfMpfZsSgF3,phosphate,2022-07-23 15:25:00,River Nene,Planet Patrol,52.319881,-0.5995406,East Midlands,NN10 8NP,North Northamptonshire,England,,500,ppb,,,,,
dM3sdBZjQ9rUc2YVSVKc,b7xgg9dnLDTvJHezimfMpfZsSgF3,ph,2022-07-23 15:26:56,River Nene,Planet Patrol,52.31983745841312,-0.5995295820781203,East Midlands,NN10 8NP,North Northamptonshire,England,,,,,,,,6.5
Bhf743JYyarmF3El4TJC,b7xgg9dnLDTvJHezimfMpfZsSgF3,coliforms,2022-07-23 15:27:00,River Nene,Planet Patrol,52.31978333333333,-0.5994499999999999,East Midlands,NN10 8NP,North Northamptonshire,England,True,,,,,,,
axHLy8Qsc4QFOMJsdYem,b7xgg9dnLDTvJHezimfMpfZsSgF3,nitrate,2022-07-23 15:30:00,River Nene,Planet Patrol,52.3198186,-0.5994626,East Midlands,NN10 8NP,North Northamptonshire,England,,,,0,mg/l,100,mg/l,
czmyjWkFrlwSsuYMwbB2,QcKhk4LpPPRL4nYEZMx6bpcHdG22,phosphate,2022-07-24 20:14:37,River Nene,Planet Patrol,52.3964863,-0.5459632,East Midlands,NN14 3JU,North Northamptonshire,England,,300,ppb,,,,,
S2HkLkRuOzMTLssIim1C,QcKhk4LpPPRL4nYEZMx6bpcHdG22,ph,2022-07-24 20:18:31,RIver Nene,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,,,,,,,6.5
chKfK5YnMWc0KlDx4OBE,QcKhk4LpPPRL4nYEZMx6bpcHdG22,nitrate,2022-07-24 20:20:17,River Nene,Planet Patrol,51.499742,-0.124006,London,SW1A 0AA,Westminster,England,,,,1,mg/l,100,mg/l,
KdQzZkFbKBwRrSwW6Z8L,J8DABx4Gr7df56Gj2aETIV4nNCF3,ph,2022-07-25 16:18:00,River Trent,Planet Patrol,53.0857393,-0.8052472,East Midlands,NG24 1FR,Newark and Sherwood,England,,,,,,,,6.5
rGN44ERK8CeMBJ75OkI5,J8DABx4Gr7df56Gj2aETIV4nNCF3,nitrate,2022-07-25 16:22:00,River Trent,Planet Patrol,53.0858481,-0.8051452,East Midlands,NG24 1FR,Newark and Sherwood,England,,,,5,mg/l,10,mg/l,
kicW9A77MIpQhB4U1xgq,J8DABx4Gr7df56Gj2aETIV4nNCF3,phosphate,2022-07-25 16:28:00,River Trent,Planet Patrol,53.0857409,-0.8050643,East Midlands,NG24 1FR,Newark and Sherwood,England,,200,ppb,,,,,
rgRD46x7NR4OnrsK9UKH,J8DABx4Gr7df56Gj2aETIV4nNCF3,coliforms,2022-07-25 18:23:00,River Trent,Planet Patrol,53.0857074,-0.8052214,East Midlands,NG24 1FR,Newark and Sherwood,England,True,,,,,,,
dbVwtuK4Bw02HVSosUi0,YWdTUjUfXNUpbOS7f4u6DDhIrME2,ph,2022-07-26 16:31:56,River Kelvin,Planet Patrol,55.871689640579255,-4.282050851224212,Scotland,G12 8NU,Glasgow City,Scotland,,,,,,,,5
Exw1fn4FROd6noGlcGuG,YWdTUjUfXNUpbOS7f4u6DDhIrME2,nitrate,2022-07-26 16:34:09,River Kelvin,Planet Patrol,55.871716293448735,-4.281911170220541,Scotland,G12 8SY,Glasgow City,Scotland,,,,0,mg/l,0,mg/l,
ZjwPg6GQo28aSKYUkh7x,YWdTUjUfXNUpbOS7f4u6DDhIrME2,coliforms,2022-07-26 16:39:00,River Kelvin,Planet Patrol,55.8696992,-4.28869,Scotland,G12 8QQ,Glasgow City,Scotland,True,,,,,,,
NBcFQZcxvba22rjTZI4f,YWdTUjUfXNUpbOS7f4u6DDhIrME2,phosphate,2022-07-26 16:41:47,River Kelvin,Planet Patrol,55.87141818661113,-4.282210462588276,Scotland,G12 8NT,Glasgow City,Scotland,,0,ppb,,,,,
Tdvd2ZqU1gOkwZMBhlih,yzQvPkQbrPWopJdPkeNizDZXUGz1,nitrate,2022-08-01 09:18:53,Derwentwater,Planet Patrol,54.5812025,-3.131425,North West,CA12 5UR,Cumberland,England,,,,0,mg/l,0,mg/l,
w4BYrIXwuqivzIVxmYzj,yzQvPkQbrPWopJdPkeNizDZXUGz1,phosphate,2022-08-01 09:19:56,Derwentwater,Planet Patrol,54.5813276,-3.1313672,North West,CA12 5UP,Cumberland,England,,0,ppb,,,,,
FWhrg5n4e5wvZzmBwgl7,yzQvPkQbrPWopJdPkeNizDZXUGz1,ph,2022-08-01 09:20:39,Derwentwater,Planet Patrol,54.5814187,-3.1313694,North West,CA12 5UP,Cumberland,England,,,,,,,,5
sxOkGAPQsVJlcxBaVDtb,yzQvPkQbrPWopJdPkeNizDZXUGz1,coliforms,2022-08-01 09:44:00,Derwentwater,Planet Patrol,54.581455,-3.1312028333333335,North West,CA12 5UP,Cumberland,England,False,,,,,,,
A8Rnek8wABqroF6tk3Mn,huIeZqoVstOU2GZJFkTWxYxmzbz1,nitrate,2022-08-06 12:36:12,Thames,Joy test,51.500340553079276,0.018976716336580202,London,E16 2AB,Newham,England,,,,,,,,
V7Ip0w4GxNeL9L7Nxhk4,yzQvPkQbrPWopJdPkeNizDZXUGz1,phosphate,2022-08-07 08:11:00,Derwentwater,Planet Patrol,54.5811918,-3.1315075,North West,CA12 5UR,Cumberland,England,,200,ppb,,,,,
fuNEHOHnqB0HtczuRQpi,yzQvPkQbrPWopJdPkeNizDZXUGz1,ph,2022-08-07 08:11:00,Derwentwater,Planet Patrol,54.5813839,-3.131391,North West,CA12 5UP,Cumberland,England,,,,,,,,5
qD7mXAdBseypvvkImPzP,yzQvPkQbrPWopJdPkeNizDZXUGz1,nitrate,2022-08-07 10:11:00,Derwentwater,Planet Patrol,54.5813208,-3.1313652,North West,CA12 5UP,Cumberland,England,,,,0,mg/l,0,mg/l,
s0D9a4rkT74mZj5SufSl,B5K8KweofDbQIeokQKQhj0t8za92,nitrate,2022-08-07 15:19:59,River Weaver,Planet Patrol,53.311175,-2.7132466666666666,North West,WA7 4XT,Halton,England,,,,20,mg/l,10,mg/l,
XjWbzopNlhFrVHvR4ZJP,B5K8KweofDbQIeokQKQhj0t8za92,phosphate,2022-08-07 15:22:08,River Weaver,Planet Patrol,53.311233333333334,-2.7132216666666666,North West,WA7 4XT,Halton,England,,2500,ppb,,,,,
FVSJ6JUYuJVtuCW7UyOc,B5K8KweofDbQIeokQKQhj0t8za92,ph,2022-08-07 15:23:30,River weaver,Planet Patrol,53.31118,-2.713233333333333,North West,WA7 4XT,Halton,England,,,,,,,,9
3ih2pFXNlZVwSyvo0qNa,B5K8KweofDbQIeokQKQhj0t8za92,coliforms,2022-08-07 16:20:00,River weaver,Planet Patrol,53.3111683,-2.7132249,North West,WA7 4XT,Halton,England,True,,,,,,,
YG2ifAYxom5tBn600AmU,J8DABx4Gr7df56Gj2aETIV4nNCF3,coliforms,2022-08-08 11:09:00,River Trent,Planet Patrol,53.0863018,-0.8052454,East Midlands,NG24 1FS,Newark and Sherwood,England,True,,,,,,,
4k5nPrHYcW0GlR5xxmsf,J8DABx4Gr7df56Gj2aETIV4nNCF3,ph,2022-08-08 11:11:00,River Trent,Planet Patrol,53.0861538,-0.8053031,East Midlands,NG24 1FS,Newark and Sherwood,England,,,,,,,,6.5
fvolXHQz41sdNNljcTkU,J8DABx4Gr7df56Gj2aETIV4nNCF3,nitrate,2022-08-08 11:15:00,River Trent,Planet Patrol,53.0862102,-0.8051111,East Midlands,NG24 1FS,Newark and Sherwood,England,,,,5,mg/l,10,mg/l,
YJgtyI73xhwblCkHneAf,J8DABx4Gr7df56Gj2aETIV4nNCF3,phosphate,2022-08-08 11:19:00,River Trent,Planet Patrol,53.085852,-0.8051479,East Midlands,NG24 1FR,Newark and Sherwood,England,,200,ppb,,,,,
39s6ihHyVT5pkhlXc4i7,PLcct18C73fgPg5L0WcOVwRDSEO2,nitrate,2022-08-08 19:36:36,River dee,Planet Patrol,57.127141,-2.1090859,Scotland,AB12 5QD,Aberdeen City,Scotland,,,,0,mg/l,0,mg/l,
kKTId55BGT3AZca77RRJ,PLcct18C73fgPg5L0WcOVwRDSEO2,ph,2022-08-08 19:43:27,River dee,Planet Patrol,57.1284045,-2.1145264,Scotland,AB10 6BU,Aberdeen City,Scotland,,,,,,,,5
zaUOxxil3opCt9ELwgt1,PLcct18C73fgPg5L0WcOVwRDSEO2,phosphate,2022-08-08 19:49:15,River dee,Planet Patrol,57.1283105,-2.1146231,Scotland,AB10 6BU,Aberdeen City,Scotland,,100,ppb,,,,,
JPgg8xEqZBdn8nKL4yO0,yzQvPkQbrPWopJdPkeNizDZXUGz1,nitrate,2022-08-21 08:39:00,Derwentwater,Planet Patrol,54.5811889,-3.1314491,North West,CA12 5UR,Cumberland,England,,,,0,mg/l,0,mg/l,
NtPXjkhVZ52nwkKLMxNv,yzQvPkQbrPWopJdPkeNizDZXUGz1,phosphate,2022-08-21 08:40:00,Derwentwater,Planet Patrol,54.5812232,-3.1314356,North West,CA12 5UR,Cumberland,England,,100,ppb,,,,,
JECBgM9sLAnKHhGYxeiO,yzQvPkQbrPWopJdPkeNizDZXUGz1,ph,2022-08-21 08:42:00,Derwentwater,Planet Patrol,54.5814569,-3.1313447,North West,CA12 5UP,Cumberland,England,,,,,,,,4
jNbyLKPnQLoQDng955yK,yzQvPkQbrPWopJdPkeNizDZXUGz1,coliforms,2022-08-21 08:46:00,Derwentwater,Planet Patrol,54.5813194,-3.1314123,North West,CA12 5UR,Cumberland,England,False,,,,,,,
i2UCvk1QOHfYwp9AtGeB,J8DABx4Gr7df56Gj2aETIV4nNCF3,coliforms,2022-08-22 15:13:00,River Trent,Planet Patrol,53.085761166666664,-0.8043883333333334,East Midlands,NG24 1FS,Newark and Sherwood,England,True,,,,,,,
VDvVktpLONhRmog21FJC,J8DABx4Gr7df56Gj2aETIV4nNCF3,ph,2022-08-22 15:14:00,River Trent,Planet Patrol,53.08580833333333,-0.8052033333333333,East Midlands,NG24 1FR,Newark and Sherwood,England,,,,,,,,6.5
AMSELg5aUa2EYBVNlqXl,J8DABx4Gr7df56Gj2aETIV4nNCF3,phosphate,2022-08-22 15:16:00,River Trent,Planet Patrol,53.0858945,-0.8051416666666668,East Midlands,NG24 1FR,Newark and Sherwood,England,,1000,ppb,,,,,
rOk4iaDnQrH5PK8Rg5V3,J8DABx4Gr7df56Gj2aETIV4nNCF3,nitrate,2022-08-22 15:18:00,River Trent,Planet Patrol,53.085888833333335,-0.8050200000000001,East Midlands,NG24 1FS,Newark and Sherwood,England,,,,5,mg/l,25,mg/l,
bXQuZBr3ar5M2u9mU5f2,B5K8KweofDbQIeokQKQhj0t8za92,phosphate,2022-08-27 13:14:00,River weaver,Planet Patrol,53.311195,-2.7132533333333333,North West,WA7 4XT,Halton,England,,100,ppb,,,,,
1M97vVB7edEwjtpzX0um,B5K8KweofDbQIeokQKQhj0t8za92,ph,2022-08-27 13:16:00,River weaver,Planet Patrol,53.3112,-2.7132416666666668,North West,WA7 4XT,Halton,England,,,,,,,,7
khqhqZSQT4R9zjTRXAX9,B5K8KweofDbQIeokQKQhj0t8za92,nitrate,2022-08-27 13:22:00,River weaver,Planet Patrol,53.311191666666666,-2.713283333333333,North West,WA7 4XT,Halton,England,,,,1,mg/l,50,mg/l,
UJ8K67fSs9pUTx1oFjaZ,B5K8KweofDbQIeokQKQhj0t8za92,coliforms,2022-08-27 18:13:00,River weaver,Planet Patrol,53.3477273,-2.7077469,North West,WA7 1QG,Halton,England,True,,,,,,,
